Date,Country,Cumulative number of case(s),Number of deaths,Number recovered,Weather Condition,Temperature (°C),Humidity (%),Mobility Index,Public Awareness Level
2003-07-11,Italy,4.0,,4,,24.1,66,0.47,95
2003-07-11,Kuwait,1.0,0.0,1,,20.4,49,0.58,74
2003-07-11,malaysia,5.0,2.0,3,Sunny,18.9,30,0.46,53
2003-07-11,mongolia,9.0,0.0,9,Humid,30.1,81,0.8,75
2003-07-11,new zealand,1.0,0.0,1,Dryy,24.979299781181616,32,0.46,85
2003-07-11,Philippines,14.0,2.0,12,Humid,28.2,47,0.31,99
2003-07-11,Republic of Ireland,1.0,0.0,1,Cloudy,24.979299781181616,70,0.52,52
2003-07-11,Republic of Korea,3.0,0.0,3,Humid,24.979299781181616,43,0.98,50
2003-07-11,Romania,1.0,0.0,1,Rainy,21.9,60,0.38,66
2003-07-11,russian federation,1.0,0.0,0,Humid,20.1,56,0.69,56
2003-07-11,Singapore,,32.0,172,Cloudy,24.979299781181616,46,0.55,97
2003-07-11,south africa,1.0,1.0,0,Cloudy,31.1,84,0.26,54
2003-07-11,Spain,1.0,0.0,1,Sunny,22.5,75,0.59,68
2003-07-11,Sweden,3.0,0.0,3,,30.3,58,0.76,unknown
2003-07-11,Switzerland,1.0,0.0,1,Humid,24.1,65,0.61,95
2003-07-11,thailand,9.0,2.0,7,Sunny,21.6,66,0.9,83
2003-07-11,united kingdom,4.0,0.0,4,Dry,19.5,55,0.43,84
2003-07-11,United States,75.0,,67,Humid,22.1,82,0.27,98
2003-07-11,Viet Nam,63.0,5.0,58,Rainy,32.1,46,0.95,65
2003-05-26,thailand,8.0,2.0,6,Sunny,33.6,60,0.23,unknown
